,Unnamed: 0,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,NumberInjuries,InjuryLengthDays,SeasonInjured,SeasonRecovered
7940,7940,1629003,2019-11-28,2019-11-27,1610612755,76ers,Shake Milton,illness (DTD),returned to lineup,10.0,1,2019.0,2019.0
7941,7941,1629004,2019-03-02,2019-02-13,1610612765,Pistons,Svi Mykhailiuk,placed on IL,activated from IL,7.0,17,2018.0,2018.0
7942,7942,1629004,2019-03-13,2019-03-03,1610612765,Pistons,Svi Mykhailiuk,placed on IL,activated from IL,7.0,10,2018.0,2018.0
7943,7943,1629004,2019-03-24,2019-03-15,1610612765,Pistons,Svi Mykhailiuk,placed on IL,activated from IL,7.0,9,2018.0,2018.0
7944,7944,1629004,2019-04-01,2019-03-26,1610612765,Pistons,Svi Mykhailiuk,placed on IL,activated from IL,7.0,6,2018.0,2018.0
7945,7945,1629004,2020-02-12,2019-04-03,1610612765,Pistons,Svi Mykhailiuk,placed on IL (out for season),returned to lineup,7.0,315,2018.0,2019.0
7946,7946,1629006,2019-11-18,2019-11-16,1610612750,Timberwolves,Josh Okogie,sore left knee (DTD),returned to lineup,2.0,2,2019.0,2019.0
7947,7947,1629006,2019-11-25,2019-11-23,1610612750,Timberwolves,Josh Okogie,sore left knee (DTD),returned to lineup,2.0,2,2019.0,2019.0
7948,7948,1629008,2020-01-24,2018-10-17,1610612743,Nuggets,Michael Porter Jr.,surgery on back (out for season),returned to lineup,4.0,464,2018.0,2019.0
7949,7949,1629008,2020-02-20,2020-02-01,1610612743,Nuggets,Michael Porter Jr.,right ankle injury (DTD),activated from IL,4.0,19,2019.0,2019.0
7950,7950,1629010,2018-12-23,2018-11-28,1610612746,Clippers,Jerome Robinson,right foot injury (DTD),returned to lineup,2.0,25,2018.0,2018.0
7951,7951,1629010,2020-03-10,2020-03-08,1610612764,Wizards,Jerome Robinson,left Achilles injury (DTD),returned to lineup,2.0,2,2019.0,2019.0
7952,7952,1629011,2019-01-17,2018-12-15,1610612752,Knicks,Mitchell Robinson,"left ankle, groin injury (DTD)",activated from IL,7.0,33,2018.0,2018.0
7953,7953,1629011,2019-02-05,2019-02-03,1610612752,Knicks,Mitchell Robinson,placed on IL with illness,activated from IL,7.0,2,2018.0,2018.0
7954,7954,1629011,2019-10-25,2019-10-23,1610612752,Knicks,Mitchell Robinson,placed on IL with sprained right ankle,activated from IL,7.0,2,2019.0,2019.0
7955,7955,1629011,2019-11-14,2019-11-07,1610612752,Knicks,Mitchell Robinson,concussion (DTD),activated from IL,7.0,7,2019.0,2019.0
7956,7956,1629011,2020-03-06,2020-03-04,1610612752,Knicks,Mitchell Robinson,placed on IL with left hamstring injury,activated from IL,7.0,2,2019.0,2019.0
7957,7957,1629013,2019-03-28,2019-03-26,1610612746,Clippers,Landry Shamet,placed on IL with left ankle injury,activated from IL,4.0,2,2018.0,2018.0
7958,7958,1629013,2019-12-14,2019-11-12,1610612746,Clippers,Landry Shamet,sprained left ankle (DTD),activated from IL,4.0,32,2019.0,2019.0
7959,7959,1629013,2020-08-17,2020-08-11,1610612746,Clippers,Landry Shamet,placed on IL with sprained left foot,activated from IL,4.0,6,2020.0,2020.0
7960,7960,1629015,2019-03-12,2018-10-16,1610612755,76ers,Zhaire Smith,placed on IL with surgery on left foot,activated from IL,8.0,147,2018.0,2018.0
7961,7961,1629015,2019-04-27,2019-03-15,1610612755,76ers,Zhaire Smith,placed on IL,activated from IL,8.0,43,2018.0,2018.0
7962,7962,1629015,2019-11-29,2019-04-29,1610612755,76ers,Zhaire Smith,placed on IL (out for season),activated from IL,8.0,214,2018.0,2019.0
7963,7963,1629015,2019-12-12,2019-12-02,1610612755,76ers,Zhaire Smith,placed on IL,returned to lineup,8.0,10,2019.0,2019.0
7964,7964,1629016,2018-10-21,2018-10-19,1610612737,Hawks,Omari Spellman,sprained left ankle (DTD),returned to lineup,9.0,2,2018.0,2018.0
7965,7965,1629016,2018-11-23,2018-11-21,1610612737,Hawks,Omari Spellman,placed on IL with bruised right hip,activated from IL,9.0,2,2018.0,2018.0
7966,7966,1629016,2018-12-26,2018-12-05,1610612737,Hawks,Omari Spellman,right hip injury (DTD),activated from IL,9.0,21,2018.0,2018.0
7967,7967,1629016,2019-01-06,2018-12-29,1610612737,Hawks,Omari Spellman,placed on IL,activated from IL,9.0,8,2018.0,2018.0
7968,7968,1629016,2019-11-13,2019-03-03,1610612737,Hawks,Omari Spellman,placed on IL with sprained left ankle (out for season),returned to lineup,9.0,255,2018.0,2019.0
7969,7969,1629016,2019-12-30,2019-12-27,1610612744,Warriors,Omari Spellman,illness (DTD),activated from IL,9.0,3,2019.0,2019.0
7970,7970,1629017,2019-01-18,2019-01-16,1610612765,Pistons,Khyri Thomas,sore lower back (DTD),returned to lineup,3.0,2,2018.0,2018.0
7971,7971,1629017,2020-02-25,2019-11-11,1610612765,Pistons,Khyri Thomas,placed on IL with stress reaction in right foot,returned to lineup,3.0,106,2019.0,2019.0
7972,7972,1629019,2018-12-25,2018-12-09,1610612752,Knicks,Allonzo Trier,strained left hamstring (DTD),activated from IL,5.0,16,2018.0,2018.0
7973,7973,1629019,2019-12-20,2019-03-20,1610612752,Knicks,Allonzo Trier,placed on IL with strained left calf (out for season),activated from IL,5.0,275,2018.0,2019.0
7974,7974,1629019,2020-02-12,2020-02-06,1610612752,Knicks,Allonzo Trier,placed on IL with illness,activated from IL,5.0,6,2019.0,2019.0
7975,7975,1629020,2019-01-25,2018-10-16,1610612743,Nuggets,Jarred Vanderbilt,right foot injury (DTD),activated from IL,2.0,101,2018.0,2018.0
7976,7976,1629022,2018-12-26,2018-10-17,1610612759,Spurs,Lonnie Walker IV,placed on IL with right knee injury,returned to lineup,4.0,70,2018.0,2018.0
7977,7977,1629022,2019-02-04,2019-02-02,1610612759,Spurs,Lonnie Walker IV,placed on IL,activated from IL,4.0,2,2018.0,2018.0
7978,7978,1629022,2019-02-12,2019-02-07,1610612759,Spurs,Lonnie Walker IV,placed on IL with sprained right ankle,activated from IL,4.0,5,2018.0,2018.0
7979,7979,1629022,2020-07-31,2020-03-08,1610612759,Spurs,Lonnie Walker IV,bruised left shin (out indefinitely),returned to lineup,4.0,145,2019.0,2019.0
7980,7980,1629023,2019-12-27,2019-12-14,1610612766,Hornets,P.J. Washington,fractured finger (out indefinitely),activated from IL,4.0,13,2019.0,2019.0
7981,7981,1629023,2020-02-04,2020-02-01,1610612766,Hornets,P.J. Washington,sprained right ankle (DTD),activated from IL,4.0,3,2019.0,2019.0
7982,7982,1629026,2019-12-05,2019-12-01,1610612740,Pelicans,Kenrich Williams,sprained left ankle (DTD),returned to lineup,3.0,4,2019.0,2019.0
7983,7983,1629026,2020-03-06,2020-01-08,1610612740,Pelicans,Kenrich Williams,sore lower back (DTD),activated from IL,3.0,58,2019.0,2019.0
7984,7984,1629027,2019-11-05,2019-10-31,1610612737,Hawks,Trae Young,placed on IL with sprained right ankle,activated from IL,6.0,5,2019.0,2019.0
7985,7985,1629027,2020-01-02,2019-12-28,1610612737,Hawks,Trae Young,placed on IL with sprained right ankle,activated from IL,6.0,5,2019.0,2019.0
7986,7986,1629027,2020-01-14,2020-01-12,1610612737,Hawks,Trae Young,left hamstring injury (DTD),returned to lineup,6.0,2,2019.0,2019.0
7987,7987,1629027,2020-01-24,2020-01-22,1610612737,Hawks,Trae Young,placed on IL with bruised right thigh,activated from IL,6.0,2,2019.0,2019.0
7988,7988,1629027,2020-02-09,2020-02-07,1610612737,Hawks,Trae Young,right ankle injury (DTD),returned to lineup,6.0,2,2019.0,2019.0
7989,7989,1629027,2020-03-07,2020-03-06,1610612737,Hawks,Trae Young,placed on IL with flu,activated from IL,6.0,1,2019.0,2019.0
7990,7990,1629028,2019-02-02,2019-01-20,1610612756,Suns,Deandre Ayton,placed on IL with sprained left ankle,activated from IL,8.0,13,2018.0,2018.0
7991,7991,1629028,2019-12-17,2019-03-31,1610612756,Suns,Deandre Ayton,sprained left ankle (out for season),activated from IL,8.0,261,2018.0,2019.0
7992,7992,1629028,2019-12-30,2019-12-19,1610612756,Suns,Deandre Ayton,sprained right ankle (DTD),activated from IL,8.0,11,2019.0,2019.0
7993,7993,1629028,2020-02-21,2020-02-10,1610612756,Suns,Deandre Ayton,sore left ankle (DTD),returned to lineup,8.0,11,2019.0,2019.0
7994,7994,1629028,2020-07-31,2020-03-06,1610612756,Suns,Deandre Ayton,sprained left ankle (DTD),returned to lineup,8.0,147,2019.0,2019.0
7995,7995,1629029,2018-12-04,2018-12-02,1610612742,Mavericks,Luka Doncic,placed on IL with strained right hip,activated from IL,14.0,2,2018.0,2018.0
7996,7996,1629029,2019-02-02,2019-01-31,1610612742,Mavericks,Luka Doncic,sore left ankle (DTD),returned to lineup,14.0,2,2018.0,2018.0
7997,7997,1629029,2019-02-25,2019-02-22,1610612742,Mavericks,Luka Doncic,placed on IL with sore right ankle,activated from IL,14.0,3,2018.0,2018.0
7998,7998,1629029,2019-03-18,2019-03-16,1610612742,Mavericks,Luka Doncic,placed on IL with bruised right knee,activated from IL,14.0,2,2018.0,2018.0
7999,7999,1629029,2019-04-03,2019-03-30,1610612742,Mavericks,Luka Doncic,bruised right thigh (DTD),activated from IL,14.0,4,2018.0,2018.0
8000,8000,1629029,2019-04-09,2019-04-05,1610612742,Mavericks,Luka Doncic,placed on IL with bruised right thigh,activated from IL,14.0,4,2018.0,2018.0
8001,8001,1629029,2019-12-26,2019-04-10,1610612742,Mavericks,Luka Doncic,left thigh injury (out for season),activated from IL,14.0,260,2018.0,2019.0
8002,8002,1629029,2020-02-12,2020-01-31,1610612742,Mavericks,Luka Doncic,placed on IL with sprained right ankle,activated from IL,14.0,12,2019.0,2019.0
8003,8003,1629029,2020-02-24,2020-02-22,1610612742,Mavericks,Luka Doncic,placed on IL with sore right ankle,activated from IL,14.0,2,2019.0,2019.0
8004,8004,1629029,2020-03-02,2020-03-01,1610612742,Mavericks,Luka Doncic,placed on IL with sprained left thumb,activated from IL,14.0,1,2019.0,2019.0
8005,8005,1629029,2020-08-11,2020-08-09,1610612742,Mavericks,Luka Doncic,right ankle injury (DTD),returned to lineup,14.0,2,2020.0,2020.0
8006,8006,1629048,2019-11-15,2019-11-07,1610612754,Pacers,Goga Bitadze,concussion (DTD),activated from IL,4.0,8,2019.0,2019.0
8007,8007,1629048,2020-01-26,2020-01-24,1610612754,Pacers,Goga Bitadze,placed on IL with illness,activated from IL,4.0,2,2019.0,2019.0
8008,8008,1629048,2020-08-04,2020-07-29,1610612754,Pacers,Goga Bitadze,knee injury (DTD),returned to lineup,4.0,6,2019.0,2020.0
8009,8009,1629052,2020-08-07,2020-03-01,1610612761,Raptors,Oshae Brissett,placed on IL,activated from IL,3.0,159,2019.0,2020.0
8010,8010,1629057,2018-10-20,2018-10-16,1610612738,Celtics,Robert Williams III,placed on IL,activated from IL,17.0,4,2018.0,2018.0
8011,8011,1629057,2018-11-23,2018-11-11,1610612738,Celtics,Robert Williams III,placed on IL,activated from IL,17.0,12,2018.0,2018.0
8012,8012,1629057,2018-12-10,2018-12-06,1610612738,Celtics,Robert Williams III,placed on IL,activated from IL,17.0,4,2018.0,2018.0
8013,8013,1629057,2019-01-07,2018-12-27,1610612738,Celtics,Robert Williams III,placed on IL with strained left groin,activated from IL,17.0,11,2018.0,2018.0
8014,8014,1629057,2019-01-19,2019-01-16,1610612738,Celtics,Robert Williams III,placed on IL,activated from IL,17.0,3,2018.0,2018.0
8015,8015,1629057,2019-01-23,2019-01-21,1610612738,Celtics,Robert Williams III,placed on IL,activated from IL,17.0,2,2018.0,2018.0
8016,8016,1629057,2019-01-28,2019-01-26,1610612738,Celtics,Robert Williams III,placed on IL,activated from IL,17.0,2,2018.0,2018.0
8017,8017,1629057,2019-02-07,2019-01-30,1610612738,Celtics,Robert Williams III,placed on IL,activated from IL,17.0,8,2018.0,2018.0
8018,8018,1629057,2019-02-13,2019-02-12,1610612738,Celtics,Robert Williams III,sore back (DTD),returned to lineup,17.0,1,2018.0,2018.0
8019,8019,1629057,2019-02-21,2019-02-13,1610612738,Celtics,Robert Williams III,placed on IL with illness,activated from IL,17.0,8,2018.0,2018.0
8020,8020,1629057,2019-03-20,2019-03-18,1610612738,Celtics,Robert Williams III,placed on IL with illness,activated from IL,17.0,2,2018.0,2018.0
8021,8021,1629057,2019-03-29,2019-03-24,1610612738,Celtics,Robert Williams III,placed on IL with bruised lower back,activated from IL,17.0,5,2018.0,2018.0
8022,8022,1629057,2019-11-05,2019-11-01,1610612738,Celtics,Robert Williams III,placed on IL with sore left hip,activated from IL,17.0,4,2019.0,2019.0
8023,8023,1629057,2019-11-15,2019-11-13,1610612738,Celtics,Robert Williams III,sore right ankle (DTD),returned to lineup,17.0,2,2019.0,2019.0
8024,8024,1629057,2020-02-29,2019-12-08,1610612738,Celtics,Robert Williams III,sore left hip (DTD),activated from IL,17.0,83,2019.0,2019.0
8025,8025,1629058,2018-11-14,2018-11-06,1610612751,Nets,Dzanan Musa,placed on IL,activated from IL,4.0,8,2018.0,2018.0
8026,8026,1629058,2018-12-01,2018-11-20,1610612751,Nets,Dzanan Musa,placed on IL,activated from IL,4.0,11,2018.0,2018.0
8027,8027,1629058,2018-12-14,2018-12-05,1610612751,Nets,Dzanan Musa,placed on IL,activated from IL,4.0,9,2018.0,2018.0
8028,8028,1629058,2019-01-31,2018-12-16,1610612751,Nets,Dzanan Musa,placed on IL with left shoulder subluxation,activated from IL,4.0,46,2018.0,2018.0
8029,8029,1629059,2020-08-11,2020-08-05,1610612756,Suns,Elie Okobo,placed on IL with sprained right ankle,activated from IL,1.0,6,2020.0,2020.0
8030,8030,1629060,2020-02-02,2019-12-17,1610612764,Wizards,Rui Hachimura,groin injury (DTD),activated from IL,3.0,47,2019.0,2019.0
8031,8031,1629065,2020-03-10,2020-02-29,1610612744,Warriors,Ky Bowman,sprained right ankle (DTD),activated from IL,2.0,10,2019.0,2019.0
8032,8032,1629066,2018-11-02,2018-10-23,1610612751,Nets,Rodions Kurucs,sprained left ankle (DTD),activated from IL,4.0,10,2018.0,2018.0
8033,8033,1629066,2018-11-28,2018-11-23,1610612751,Nets,Rodions Kurucs,placed on IL,activated from IL,4.0,5,2018.0,2018.0
8034,8034,1629066,2019-02-21,2019-02-13,1610612751,Nets,Rodions Kurucs,sprained left elbow (DTD),returned to lineup,4.0,8,2018.0,2018.0
8035,8035,1629067,2020-07-31,2020-03-10,1610612764,Wizards,Isaac Bonga,placed on IL with groin injury,activated from IL,1.0,143,2019.0,2019.0
8036,8036,1629121,2018-10-27,2018-10-24,1610612737,Hawks,Jaylen Adams,placed on IL,activated from IL,5.0,3,2018.0,2018.0
8037,8037,1629121,2018-12-08,2018-11-01,1610612737,Hawks,Jaylen Adams,placed on IL,activated from IL,5.0,37,2018.0,2018.0
8038,8038,1629121,2019-01-15,2018-12-26,1610612737,Hawks,Jaylen Adams,placed on IL,activated from IL,5.0,20,2018.0,2018.0
8039,8039,1629121,2019-02-07,2019-01-19,1610612737,Hawks,Jaylen Adams,placed on IL,activated from IL,5.0,19,2018.0,2018.0
8040,8040,1629121,2019-02-22,2019-02-09,1610612737,Hawks,Jaylen Adams,placed on IL with sprained right ankle,activated from IL,5.0,13,2018.0,2018.0
8041,8041,1629126,2020-02-23,2020-02-21,1610612760,Thunder,Deonte Burton,placed on IL with illness,activated from IL,4.0,2,2019.0,2019.0
8042,8042,1629134,2020-02-01,2020-01-24,1610612748,Heat,Kendrick Nunn,left Achilles injury (DTD),activated from IL,3.0,8,2019.0,2019.0
8043,8043,1629134,2020-08-13,2020-08-12,1610612748,Heat,Kendrick Nunn,placed on IL with throat,activated from IL,3.0,1,2020.0,2020.0
8044,8044,1629139,2018-10-27,2018-10-17,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,10,2018.0,2018.0
8045,8045,1629139,2018-11-12,2018-10-30,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,13,2018.0,2018.0
8046,8046,1629139,2018-11-25,2018-11-18,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,7,2018.0,2018.0
8047,8047,1629139,2018-12-05,2018-11-27,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,8,2018.0,2018.0
8048,8048,1629139,2018-12-14,2018-12-07,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,7,2018.0,2018.0
8049,8049,1629139,2018-12-21,2018-12-19,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,2,2018.0,2018.0
8050,8050,1629139,2019-01-07,2018-12-26,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,12,2018.0,2018.0
8051,8051,1629139,2019-02-01,2019-01-25,1610612763,Grizzlies,Yuta Watanabe,placed on IL,activated from IL,11.0,7,2018.0,2018.0
8052,8052,1629151,2018-12-22,2018-12-20,1610612742,Mavericks,Ryan Broekhoff,illness (DTD),returned to lineup,8.0,2,2018.0,2018.0
8053,8053,1629151,2019-10-25,2019-10-23,1610612742,Mavericks,Ryan Broekhoff,placed on IL with sprained right ankle,activated from IL,8.0,2,2019.0,2019.0
8054,8054,1629151,2019-11-03,2019-10-29,1610612742,Mavericks,Ryan Broekhoff,placed on IL,activated from IL,8.0,5,2019.0,2019.0
8055,8055,1629151,2019-11-09,2019-11-06,1610612742,Mavericks,Ryan Broekhoff,placed on IL,activated from IL,8.0,3,2019.0,2019.0
8056,8056,1629151,2019-11-20,2019-11-11,1610612742,Mavericks,Ryan Broekhoff,placed on IL,activated from IL,8.0,9,2019.0,2019.0
8057,8057,1629151,2019-12-08,2019-11-24,1610612742,Mavericks,Ryan Broekhoff,placed on IL,activated from IL,8.0,14,2019.0,2019.0
8058,8058,1629151,2019-12-16,2019-12-14,1610612742,Mavericks,Ryan Broekhoff,placed on IL,activated from IL,8.0,2,2019.0,2019.0
8059,8059,1629151,2020-01-27,2019-12-31,1610612742,Mavericks,Ryan Broekhoff,placed on IL with fractured fibula in left leg,activated from IL,8.0,27,2019.0,2019.0
8060,8060,1629185,2020-08-17,2020-08-13,1610612751,Nets,Chris Chiozza,right adductor injury (DTD),returned to lineup,1.0,4,2020.0,2020.0
8061,8061,1629346,2019-11-27,2019-10-24,1610612744,Warriors,Alen Smailagic,sprained right ankle (DTD),returned to lineup,5.0,34,2019.0,2019.0
8062,8062,1629346,2020-02-08,2020-01-18,1610612744,Warriors,Alen Smailagic,placed on IL,activated from IL,5.0,21,2019.0,2019.0
8063,8063,1629599,2019-10-31,2019-10-21,1610612746,Clippers,Amir Coffey,sprained right ankle (DTD),returned to lineup,1.0,10,2019.0,2019.0
8064,8064,1629605,2019-10-26,2019-10-22,1610612738,Celtics,Tacko Fall,concussion (DTD),activated from IL,2.0,4,2019.0,2019.0
8065,8065,1629607,2020-02-02,2019-10-28,1610612756,Suns,Jared Harper,placed on IL,activated from IL,3.0,97,2019.0,2019.0
8066,8066,1629607,2020-02-21,2020-02-07,1610612756,Suns,Jared Harper,placed on IL,activated from IL,3.0,14,2019.0,2019.0
8067,8067,1629608,2019-12-01,2019-11-22,1610612761,Raptors,Dewan Hernandez,sprained right thumb (DTD),activated from IL,4.0,9,2019.0,2019.0
8068,8068,1629608,2020-03-03,2019-12-22,1610612761,Raptors,Dewan Hernandez,placed on IL with sprained right ankle,activated from IL,4.0,72,2019.0,2019.0
8069,8069,1629608,2020-07-31,2020-03-05,1610612761,Raptors,Dewan Hernandez,placed on IL with sprained right ankle,activated from IL,4.0,148,2019.0,2019.0
8070,8070,1629611,2020-01-05,2019-12-17,1610612746,Clippers,Terance Mann,placed on IL,activated from IL,5.0,19,2019.0,2019.0
8071,8071,1629611,2020-02-01,2020-01-30,1610612746,Clippers,Terance Mann,placed on IL,activated from IL,5.0,2,2019.0,2019.0
8072,8072,1629611,2020-02-08,2020-02-03,1610612746,Clippers,Terance Mann,placed on IL,activated from IL,5.0,5,2019.0,2019.0
8073,8073,1629622,2019-11-20,2019-10-23,1610612741,Bulls,Max Strus,placed on IL,activated from IL,5.0,28,2019.0,2019.0
8074,8074,1629622,2019-11-27,2019-11-25,1610612741,Bulls,Max Strus,placed on IL,activated from IL,5.0,2,2019.0,2019.0
8075,8075,1629622,2019-12-09,2019-12-04,1610612741,Bulls,Max Strus,placed on IL,activated from IL,5.0,5,2019.0,2019.0
8076,8076,1629626,2019-11-11,2019-10-23,1610612743,Nuggets,Bol Bol,placed on IL with left foot injury,returned to lineup,2.0,19,2019.0,2019.0
8077,8077,1629626,2019-12-04,2019-11-24,1610612743,Nuggets,Bol Bol,left foot injury (DTD),returned to lineup,2.0,10,2019.0,2019.0
8078,8078,1629627,2020-01-22,2019-10-18,1610612740,Pelicans,Zion Williamson,torn meniscus in right knee (out indefinitely),activated from IL,6.0,96,2019.0,2019.0
8079,8079,1629627,2020-02-11,2020-02-08,1610612740,Pelicans,Zion Williamson,sprained left ankle (DTD),returned to lineup,6.0,3,2019.0,2019.0
8080,8080,1629627,2020-08-09,2020-08-07,1610612740,Pelicans,Zion Williamson,placed on IL,activated from IL,6.0,2,2020.0,2020.0
8081,8081,1629629,2019-11-25,2019-11-22,1610612737,Hawks,Cam Reddish,placed on IL with sprained left wrist,activated from IL,6.0,3,2019.0,2019.0
8082,8082,1629629,2019-12-02,2019-11-30,1610612737,Hawks,Cam Reddish,placed on IL with sprained left wrist,activated from IL,6.0,2,2019.0,2019.0
8083,8083,1629629,2020-01-06,2020-01-04,1610612737,Hawks,Cam Reddish,placed on IL with sprained right wrist,activated from IL,6.0,2,2019.0,2019.0
8084,8084,1629629,2020-02-10,2020-02-02,1610612737,Hawks,Cam Reddish,concussion (DTD),activated from IL,6.0,8,2019.0,2019.0
8085,8085,1629629,2020-03-06,2020-03-02,1610612737,Hawks,Cam Reddish,sore lower back (DTD),returned to lineup,6.0,4,2019.0,2019.0
